Ligand_inchi,Base_inchi,Solvent_inchi,Product_inchi,Electrophile_inchi,Nucleophile_inchi,Precatalyst_inchi,Base,Electrophile,Electrophile_PCI_Name,Ligand,Nucleophile,Nucleophile_PCI_Name,Precatalyst,Product,Solvent,Screen_ID,umol_Screen,Entry,Well,Row,Column,Base_Equiv,Electrophile_Equiv,Ligand_Equiv,Nucleophile_Equiv,Precatalyst_Equiv,Concentration,Time_h,Temp_C,SampleName,Vial,AP_ISO,AP_PDT,AP_STD,Mean_AP,Max_AP,SD_AP,Z_Score_AP,RelYield_PDT,Mean_RY,Max_RY,SD_RY,Z_Score_RY,Yield,Mean_Yield,Max_Yield,SD_Yield,Z_Score_Yield,Product_MW,Solvent_density,Solvent_mass,Product_mg,Base_Cost,Base_amt,Base_MW,Base_price.mol,Solvent_Cost,Solvent_amt,Solvent_MW,Solvent_price.mol,Ligand_Cost,Ligand_amt,Ligand_MW,Ligand_price.mol,Ligand_dol,Base_dol,Solvent_dol,reagent_cost,Nucleophile_MW,Electrophile_MW,Precatalyst_MW,Nucleophile_mg,Electrophile_mg,Precatalyst_mg,Ligand_mg,Base_mg,Total_mg,PMI,solvent mg,ligand_dol_will,base_dol_will,solvent_dol_will,total_cost_update
"InChI=1S/C35H53O2P/c1-23(2)26-21-29(24(3)4)33(30(22-26)25(5)6)34-31(36-7)19-20-32(37-8)35(34)38(27-15-11-9-12-16-27)28-17-13-10-14-18-28/h19-25,27-28H,9-18H2,1-8H3","InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,BrettPhos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,55,55,E,7,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_55,"5:E,7",1.053,51.466,41.734,22.45728125,69.745,22.44484754,1.292444455,1.233191163,0.762215688,2.990071238,0.936807129,0.5027454,33.97,21.37520833,92.25,29.80040286,0.50283856,201.204,0.88,0.08627451,1.025234982,44,25,140.22,246.7872,164,880,116.16,21.648,29.7,0.1,536.77,159420.69,2.23E-05,0.00198,0.121806298,0.123808573,107.116,175,365.85,3.21348,2.625,0.123474375,0.4025775,6.3099,99.97417666,97.51342708,93.26169916,0.119565518,0.011105424,0.017380589,0.148051531
"InChI=1S/C14H23P/c1-13(2,3)15(14(4,5)6)12-10-8-7-9-11-12/h7-11H,1-6H3","InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,PPhtBu2,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,56,56,E,8,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_56,"5:E,8",0,0,84.684,22.45728125,69.745,22.44484754,-1.000553967,0,0.762215688,2.990071238,0.936807129,-0.813631392,0,21.37520833,92.25,29.80040286,-0.813586596,201.204,0.88,0.08627451,0,44,25,140.22,246.7872,164,880,116.16,21.648,102,1,222.31,22675.62,7.65E-05,0.00198,0.121806298,0.123862798,107.116,175,365.85,3.21348,2.625,0.123474375,0.1667325,6.3099,98.71309668,Inf,92.23646418,0.017006715,0.011105424,0.017189523,0.045301662
"InChI=1S/C26H33N2P/c1-26(2,3)29(20-14-9-8-10-15-20)24-19-12-11-16-21(24)25-22(27(4)5)17-13-18-23(25)28(6)7/h8-19H,1-7H3","InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,tBPh-CPhos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,57,57,E,9,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_57,"5:E,9",27.98,0,57.363,22.45728125,69.745,22.44484754,-1.000553967,0,0.762215688,2.990071238,0.936807129,-0.813631392,0,21.37520833,92.25,29.80040286,-0.813586596,201.204,0.88,0.08627451,0,44,25,140.22,246.7872,164,880,116.16,21.648,200,0.25,404.53,323624,1.50E-04,0.00198,0.121806298,0.123936298,107.116,175,365.85,3.21348,2.625,0.123474375,0.3033975,6.3099,98.84976168,Inf,92.23646418,0.242718,0.011105424,0.017189523,0.271012947
"InChI=1S/C18H33P.BF4/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18;2-1(3,4)5/h16-18H,1-15H2;/q;-1/p+1","InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,PCy3 HBF4,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,58,58,E,10,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_58,"5:E,10",0,1.473,79.404,22.45728125,69.745,22.44484754,-0.934926433,0.018550703,0.762215688,2.990071238,0.936807129,-0.793829341,0,21.37520833,92.25,29.80040286,-0.793788206,201.204,0.88,0.08627451,0,44,25,140.22,246.7872,164,880,116.16,21.648,108,5,368.24,7953.984,8.10E-05,0.00198,0.121806298,0.123867298,107.116,175,365.85,3.21348,2.625,0.123474375,0.27618,6.3099,98.82254418,Inf,92.23646418,0.005965488,0.011105424,0.017189523,0.034260435
InChI=1S/C18H15P/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H,"InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,PPh3,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,59,59,E,11,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_59,"5:E,11",5.516,10.216,64.877,22.45728125,69.745,22.44484754,-0.545393825,0.157467207,0.762215688,2.990071238,0.936807129,-0.645542143,2.95,21.37520833,92.25,29.80040286,-0.645468064,201.204,0.88,0.08627451,0.08903277,44,25,140.22,246.7872,164,880,116.16,21.648,49.6,100,262.29,130.09584,3.72E-05,0.00198,0.121806298,0.123823498,107.116,175,365.85,3.21348,2.625,0.123474375,0.1967175,6.3099,98.83211445,1110.064468,92.32549695,9.76E-05,0.011105424,0.017206115,0.028409111
"InChI=1S/C33H49P/c1-23(2)26-21-30(24(3)4)33(31(22-26)25(5)6)29-19-13-14-20-32(29)34(27-15-9-7-10-16-27)28-17-11-8-12-18-28/h13-14,19-25,27-28H,7-12,15-18H2,1-6H3","InChI=1S/C5H10O2.K/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",KOPiv,1-Bromo-2-fluorobenzene,7,X-Phos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,60,60,E,12,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_60,"5:E,12",5.321,51.693,32.349,22.45728125,69.745,22.44484754,1.302558135,1.597978299,0.762215688,2.990071238,0.936807129,0.892139465,44.48,21.37520833,92.25,29.80040286,0.892095043,201.204,0.88,0.08627451,1.342433088,44,25,140.22,246.7872,164,880,116.16,21.648,580,25,476.72,11059.904,4.35E-04,0.00198,0.121806298,0.124221298,107.116,175,365.85,3.21348,2.625,0.123474375,0.35754,6.3099,100.2463373,74.67510907,93.57889727,0.008294928,0.011105424,0.017439704,0.036840056
"InChI=1S/C35H53O2P/c1-23(2)26-21-29(24(3)4)33(30(22-26)25(5)6)34-31(36-7)19-20-32(37-8)35(34)38(27-15-11-9-12-16-27)28-17-13-10-14-18-28/h19-25,27-28H,9-18H2,1-8H3","InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,BrettPhos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,61,61,F,1,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_61,"5:F,1",2.429,34.563,45.42,22.45728125,69.745,22.44484754,0.53935402,0.760964333,0.762215688,2.990071238,0.936807129,-0.001335766,20.35,21.37520833,92.25,29.80040286,-0.001517038,201.204,0.88,0.08627451,0.61417521,167,25,191.95,1282.226,164,880,116.16,21.648,29.7,0.1,536.77,159420.69,2.23E-05,0.007515,0.121806298,0.129343573,107.116,175,365.85,3.21348,2.625,0.123474375,0.4025775,8.63775,101.8909669,165.8988595,92.85063939,0.119565518,0.05770017,0.017303983,0.19456967
"InChI=1S/C14H23P/c1-13(2,3)15(14(4,5)6)12-10-8-7-9-11-12/h7-11H,1-6H3","InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,PPhtBu2,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,62,62,F,2,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_62,"5:F,2",0,0,85.845,22.45728125,69.745,22.44484754,-1.000553967,0,0.762215688,2.990071238,0.936807129,-0.813631392,0,21.37520833,92.25,29.80040286,-0.813586596,201.204,0.88,0.08627451,0,167,25,191.95,1282.226,164,880,116.16,21.648,102,1,222.31,22675.62,7.65E-05,0.007515,0.121806298,0.129397798,107.116,175,365.85,3.21348,2.625,0.123474375,0.1667325,8.63775,101.0409467,Inf,92.23646418,0.017006715,0.05770017,0.017189523,0.091896408
"InChI=1S/C26H33N2P/c1-26(2,3)29(20-14-9-8-10-15-20)24-19-12-11-16-21(24)25-22(27(4)5)17-13-18-23(25)28(6)7/h8-19H,1-7H3","InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,tBPh-CPhos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,63,63,F,3,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_63,"5:F,3",21.932,0,60.459,22.45728125,69.745,22.44484754,-1.000553967,0,0.762215688,2.990071238,0.936807129,-0.813631392,0,21.37520833,92.25,29.80040286,-0.813586596,201.204,0.88,0.08627451,0,167,25,191.95,1282.226,164,880,116.16,21.648,200,0.25,404.53,323624,1.50E-04,0.007515,0.121806298,0.129471298,107.116,175,365.85,3.21348,2.625,0.123474375,0.3033975,8.63775,101.1776117,Inf,92.23646418,0.242718,0.05770017,0.017189523,0.317607693
"InChI=1S/C18H33P.BF4/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18;2-1(3,4)5/h16-18H,1-15H2;/q;-1/p+1","InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,PCy3 HBF4,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,64,64,F,4,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_64,"5:F,4",0,1.494,78.947,22.45728125,69.745,22.44484754,-0.933990806,0.018924088,0.762215688,2.990071238,0.936807129,-0.793430768,0,21.37520833,92.25,29.80040286,-0.79345264,201.204,0.88,0.08627451,0,167,25,191.95,1282.226,164,880,116.16,21.648,108,5,368.24,7953.984,8.10E-05,0.007515,0.121806298,0.129402298,107.116,175,365.85,3.21348,2.625,0.123474375,0.27618,8.63775,101.1503942,Inf,92.23646418,0.005965488,0.05770017,0.017189523,0.080855181
InChI=1S/C18H15P/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18/h1-15H,"InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,PPh3,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,65,65,F,5,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_65,"5:F,5",3.718,14.146,70.478,22.45728125,69.745,22.44484754,-0.37029796,0.200715117,0.762215688,2.990071238,0.936807129,-0.59937692,4.2,21.37520833,92.25,29.80040286,-0.599495531,201.204,0.88,0.08627451,0.12675852,167,25,191.95,1282.226,164,880,116.16,21.648,49.6,100,262.29,130.09584,3.72E-05,0.007515,0.121806298,0.129358498,107.116,175,365.85,3.21348,2.625,0.123474375,0.1967175,8.63775,101.1976902,798.3502032,92.3632227,9.76E-05,0.05770017,0.017213146,0.075010888
"InChI=1S/C33H49P/c1-23(2)26-21-30(24(3)4)33(31(22-26)25(5)6)29-19-13-14-20-32(29)34(27-15-9-7-10-16-27)28-17-11-8-12-18-28/h13-14,19-25,27-28H,7-12,15-18H2,1-6H3","InChI=1S/C2H4O2.Cs/c1-2(3)4;/h1H3,(H,3,4);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOAc,1-Bromo-2-fluorobenzene,7,X-Phos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,66,66,F,6,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_66,"5:F,6",3.291,63.483,21.987,22.45728125,69.745,22.44484754,1.827845731,2.887297039,0.762215688,2.990071238,0.936807129,2.268429953,81.66,21.37520833,92.25,29.80040286,2.268586502,201.204,0.88,0.08627451,2.464547796,167,25,191.95,1282.226,164,880,116.16,21.648,580,25,476.72,11059.904,4.35E-04,0.007515,0.121806298,0.129756298,107.116,175,365.85,3.21348,2.625,0.123474375,0.35754,8.63775,103.696302,42.07518399,94.70101197,0.008294928,0.05770017,0.017648825,0.083643923
"InChI=1S/C35H53O2P/c1-23(2)26-21-29(24(3)4)33(30(22-26)25(5)6)34-31(36-7)19-20-32(37-8)35(34)38(27-15-11-9-12-16-27)28-17-13-10-14-18-28/h19-25,27-28H,9-18H2,1-8H3","InChI=1S/C5H10O2.Cs/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOPiv,1-Bromo-2-fluorobenzene,7,BrettPhos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,67,67,F,7,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_67,"5:F,7",1.01,43.573,48.042,22.45728125,69.745,22.44484754,0.940782454,0.906977228,0.762215688,2.990071238,0.936807129,0.154526514,24.56,21.37520833,92.25,29.80040286,0.154521121,201.204,0.88,0.08627451,0.741235536,234,25,234.03,2190.5208,164,880,116.16,21.648,29.7,0.1,536.77,159420.69,2.23E-05,0.01053,0.121806298,0.132358573,107.116,175,365.85,3.21348,2.625,0.123474375,0.4025775,10.53135,103.9116272,140.1870555,92.97769971,0.119565518,0.098573436,0.017327662,0.235466616
"InChI=1S/C14H23P/c1-13(2,3)15(14(4,5)6)12-10-8-7-9-11-12/h7-11H,1-6H3","InChI=1S/C5H10O2.Cs/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOPiv,1-Bromo-2-fluorobenzene,7,PPhtBu2,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,68,68,F,8,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_68,"5:F,8",0,0,84.811,22.45728125,69.745,22.44484754,-1.000553967,0,0.762215688,2.990071238,0.936807129,-0.813631392,0,21.37520833,92.25,29.80040286,-0.813586596,201.204,0.88,0.08627451,0,234,25,234.03,2190.5208,164,880,116.16,21.648,102,1,222.31,22675.62,7.65E-05,0.01053,0.121806298,0.132412798,107.116,175,365.85,3.21348,2.625,0.123474375,0.1667325,10.53135,102.9345467,Inf,92.23646418,0.017006715,0.098573436,0.017189523,0.132769674
"InChI=1S/C26H33N2P/c1-26(2,3)29(20-14-9-8-10-15-20)24-19-12-11-16-21(24)25-22(27(4)5)17-13-18-23(25)28(6)7/h8-19H,1-7H3","InChI=1S/C5H10O2.Cs/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOPiv,1-Bromo-2-fluorobenzene,7,tBPh-CPhos,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,69,69,F,9,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_69,"5:F,9",24.975,0,56.993,22.45728125,69.745,22.44484754,-1.000553967,0,0.762215688,2.990071238,0.936807129,-0.813631392,0,21.37520833,92.25,29.80040286,-0.813586596,201.204,0.88,0.08627451,0,234,25,234.03,2190.5208,164,880,116.16,21.648,200,0.25,404.53,323624,1.50E-04,0.01053,0.121806298,0.132486298,107.116,175,365.85,3.21348,2.625,0.123474375,0.3033975,10.53135,103.0712117,Inf,92.23646418,0.242718,0.098573436,0.017189523,0.358480959
"InChI=1S/C18H33P.BF4/c1-4-10-16(11-5-1)19(17-12-6-2-7-13-17)18-14-8-3-9-15-18;2-1(3,4)5/h16-18H,1-15H2;/q;-1/p+1","InChI=1S/C5H10O2.Cs/c1-5(2,3)4(6)7;/h1-3H3,(H,6,7);/q;+1/p-1","InChI=1S/C6H12O2/c1-3-4-5-8-6(2)7/h3-5H2,1-2H3","InChI=1S/C11H8FN3/c1-15-7-14-10(6-13)11(15)8-4-2-3-5-9(8)12/h2-5,7H,1H3",InChI=1S/C6H4BrF/c7-5-3-1-2-4-6(5)8/h1-4H,"InChI=1S/C5H5N3/c1-8-3-5(2-6)7-4-8/h3-4H,1H3","InChI=1S/2C3H5.2ClH.2Pd/c2*1-3-2;;;;/h2*3H,1-2H2;2*1H;;/q2*-1;;;2*+2/p-2",CsOPiv,1-Bromo-2-fluorobenzene,7,PCy3 HBF4,1-Methyl-1H-imidazole-4-carbonitrile,C,[(Allyl)PdCl]2,C7,BuOAc,ReqID_A24A8_090_008,15,70,70,F,10,3,1,0.05,2,0.0225,0.153,24,105,A24A8_090_008_70,"5:F,10",0.988,1.964,75.465,22.45728125,69.745,22.44484754,-0.913050588,0.02602531,0.762215688,2.990071238,0.936807129,-0.78585053,0,21.37520833,92.25,29.80040286,-0.785734624,201.204,0.88,0.08627451,0,234,25,234.03,2190.5208,164,880,116.16,21.648,108,5,368.24,7953.984,8.10E-05,0.01053,0.121806298,0.132417298,107.116,175,365.85,3.21348,2.625,0.123474375,0.27618,10.53135,103.0439942,Inf,92.23646418,0.005965488,0.098573436,0.017189523,0.121728447
